Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K),sys G (kJ),sys H (kJ),sys S (J/K),sys V (cc),sys Cp (J/K),sys dVdT (cc/K),sys dVdP (cc/bar),sys alpha (1/K),sys beta (1/bar),liq dVdT (cc/K),liq dVdP (cc/bar),liq alpha (1/K),liq beta (1/bar)
139,1062.00,1.000,-8.934,1.0329892545403e+02,2.2060,68.7379,0.5511,13.5435,0.8452,0.0000,2.4167,0.0000,0.7240,0.0000,0.0000,2.5605,3.7399,3.4264,0.0000,3.4548,0.0000,0.0000,0.0000,0.0000,-1.7361090659325e+03,-1.3498467437971e+03,2.8930256685418e+02,4.6825860874653e+01,1.4191710075365e+02,5.4921102e-01,3.9922168e-02,2.8801073e-03,5.4671617e-03,0.0000000e+00,4.6477908e-02,0.0000000e+00,9.2941131e-03,0.0000000e+00,0.0000000e+00,3.2056413e-02,1.8043085e-05,8.9649788e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1555180e-01,4.2939,6.4312538488342e+00,0.1645,-1.6147603769697e+02,-7.3427069867493e+01,6.5949629770326e+01,3.9101679752827e+01,1.9642581544186e+01,-1.8975851036294e+03,-1.4232738136646e+03, 3.5525219662451e+02, 8.5927540627481e+01, 1.6155968229784e+02, 4.5395994720291e-02,-3.9311318795017e-02, 5.2830552799241e-04, 4.5749381988531e-04, 6.0865834996566e-03,-8.0771696081884e-04, 1.2998337640710e-04, 1.7249377709915e-05
140,1061.00,1.000,-8.948,1.0330001498679e+02,2.2063,68.7371,0.5511,13.5434,0.8458,0.0000,2.4161,0.0000,0.7240,0.0000,0.0000,2.5605,3.7399,3.4263,0.0000,3.4557,0.0000,0.0000,0.0000,0.0000,-1.7358466523277e+03,-1.3500016301861e+03,2.8920662754688e+02,4.6821394535051e+01,1.4191506457765e+02,5.4917811e-01,3.9991136e-02,2.8733855e-03,5.4729989e-03,0.0000000e+00,4.6514372e-02,0.0000000e+00,9.2973998e-03,0.0000000e+00,0.0000000e+00,3.2057643e-02,1.7936795e-05,8.9539167e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1575605e-01,4.3000,6.4302238497759e+00,0.1646,-1.6138424475166e+02,-7.3434952078127e+01,6.5924350667080e+01,3.9056103826294e+01,1.9644452006018e+01,-1.8972308970794e+03,-1.4234365822642e+03, 3.5513097821396e+02, 8.5877498361345e+01, 1.6155951658367e+02, 4.5410515718395e-02,-3.9271076349963e-02, 5.2878247020334e-04, 4.5729180634400e-04, 6.0864463397188e-03,-8.0751087275206e-04, 1.2999284622252e-04, 1.7246621566292e-05
141,1060.00,1.000,-8.962,1.0330110610163e+02,2.2065,68.7364,0.5511,13.5432,0.8463,0.0000,2.4156,0.0000,0.7240,0.0000,0.0000,2.5605,3.7398,3.4263,0.0000,3.4567,0.0000,0.0000,0.0000,0.0000,-1.7355843616570e+03,-1.3501565370673e+03,2.8911062115269e+02,4.6816929305027e+01,1.4191301682437e+02,5.4914519e-01,4.0060331e-02,2.8666694e-03,5.4788594e-03,0.0000000e+00,4.6550883e-02,0.0000000e+00,9.3006930e-03,0.0000000e+00,0.0000000e+00,3.2058877e-02,1.7830971e-05,8.9428523e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1596093e-01,4.3061,6.4291925118504e+00,0.1648,-1.6129245406148e+02,-7.3442817732990e+01,6.5899047749496e+01,3.9010511388828e+01,1.9646347927546e+01,-1.8968768157185e+03,-1.4235993548003e+03, 3.5500966890219e+02, 8.5827440693855e+01, 1.6155936475192e+02, 4.5425082818885e-02,-3.9230819781500e-02, 5.2926060070829e-04, 4.5708947469884e-04, 6.0863076919302e-03,-8.0730479779641e-04, 1.3000228298349e-04, 1.7243864768161e-05
142,1059.00,1.000,-8.975,1.0330219879882e+02,2.2067,68.7357,0.5511,13.5431,0.8469,0.0000,2.4150,0.0000,0.7240,0.0000,0.0000,2.5604,3.7398,3.4263,0.0000,3.4577,0.0000,0.0000,0.0000,0.0000,-1.7353221939610e+03,-1.3503114644449e+03,2.8901454754805e+02,4.6812465182899e+01,1.4191095746670e+02,5.4911226e-01,4.0129754e-02,2.8599591e-03,5.4847432e-03,0.0000000e+00,4.6587442e-02,0.0000000e+00,9.3039926e-03,0.0000000e+00,0.0000000e+00,3.2060114e-02,1.7725610e-05,8.9317857e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1616642e-01,4.3122,6.4281598356654e+00,0.1650,-1.6120066569056e+02,-7.3450666855572e+01,6.5873720994471e+01,3.8964902416178e+01,1.9648269465171e+01,-1.8965228596516e+03,-1.4237621313005e+03, 3.5488826854253e+02, 8.5777367599077e+01, 1.6155922693188e+02, 4.5439696216816e-02,-3.9190549039281e-02, 5.2973992427933e-04, 4.5688682383513e-04, 6.0861675521268e-03,-8.0709873549842e-04, 1.3001168659560e-04, 1.7241107306463e-05
143,1058.00,1.000,-8.989,1.0330329307857e+02,2.2070,68.7350,0.5511,13.5429,0.8475,0.0000,2.4145,0.0000,0.7240,0.0000,0.0000,2.5604,3.7397,3.4262,0.0000,3.4586,0.0000,0.0000,0.0000,0.0000,-1.7350601492795e+03,-1.3504664123223e+03,2.8891840660871e+02,4.6808002166934e+01,1.4190888647739e+02,5.4907933e-01,4.0199405e-02,2.8532544e-03,5.4906504e-03,0.0000000e+00,4.6624049e-02,0.0000000e+00,9.3072986e-03,0.0000000e+00,0.0000000e+00,3.2061353e-02,1.7620712e-05,8.9207169e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1637254e-01,4.3183,6.4271258218713e+00,0.1651,-1.6110887970414e+02,-7.3458499470004e+01,6.5848370379149e+01,3.8919276884160e+01,1.9650216776413e+01,-1.8961690289837e+03,-1.4239249117923e+03, 3.5476677698785e+02, 8.5727279051094e+01, 1.6155910325380e+02, 4.5454356108342e-02,-3.9150264072774e-02, 5.3022044571426e-04, 4.5668385263272e-04, 6.0860259160893e-03,-8.0689268539941e-04, 1.3002105696339e-04, 1.7238349172044e-05
144,1057.00,1.000,-9.003,1.0330438894110e+02,2.2072,68.7342,0.5511,13.5428,0.8481,0.0000,2.4139,0.0000,0.7240,0.0000,0.0000,2.5604,3.7397,3.4262,0.0000,3.4596,0.0000,0.0000,0.0000,0.0000,-1.7347982276514e+03,-1.3506213807027e+03,2.8882219820972e+02,4.6803540255342e+01,1.4190680382899e+02,5.4904638e-01,4.0269287e-02,2.8465555e-03,5.4965813e-03,0.0000000e+00,4.6660704e-02,0.0000000e+00,9.3106110e-03,0.0000000e+00,0.0000000e+00,3.2062597e-02,1.7516275e-05,8.9096458e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1657928e-01,4.3245,6.4260904711638e+00,0.1653,-1.6101709616856e+02,-7.3466315601094e+01,6.5822995880947e+01,3.8873634768677e+01,1.9652190019944e+01,-1.8958153238199e+03,-1.4240876963038e+03, 3.5464519409067e+02, 8.5677175024019e+01, 1.6155899384893e+02, 4.5469062690739e-02,-3.9109964831274e-02, 5.3070216983686e-04, 4.5648055996606e-04, 6.0858827795399e-03,-8.0668664703522e-04, 1.3003039399023e-04, 1.7235590355649e-05
145,1056.00,1.000,-9.016,1.0330548638661e+02,2.2074,68.7335,0.5511,13.5427,0.8486,0.0000,2.4134,0.0000,0.7240,0.0000,0.0000,2.5604,3.7397,3.4262,0.0000,3.4606,0.0000,0.0000,0.0000,0.0000,-1.7345364291161e+03,-1.3507763695893e+03,2.8872592222609e+02,4.6799079446368e+01,1.4190470949407e+02,5.4901342e-01,4.0339399e-02,2.8398623e-03,5.5025357e-03,0.0000000e+00,4.6697407e-02,0.0000000e+00,9.3139300e-03,0.0000000e+00,0.0000000e+00,3.2063843e-02,1.7412298e-05,8.8985725e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1678665e-01,4.3306,6.4250537842219e+00,0.1655,-1.6092531514973e+02,-7.3474115273614e+01,6.5797597476913e+01,3.8827976045339e+01,1.9654189355373e+01,-1.8954617442659e+03,-1.4242504848630e+03, 3.5452351970300e+02, 8.5627055491707e+01, 1.6155889884945e+02, 4.5483816162101e-02,-3.9069651263538e-02, 5.3118510149524e-04, 4.5627694470145e-04, 6.0857381382179e-03,-8.0648061994470e-04, 1.3003969757978e-04, 1.7232830848071e-05
146,1055.00,1.000,-9.030,1.0330658541522e+02,2.2077,68.7328,0.5511,13.5425,0.8492,0.0000,2.4128,0.0000,0.7240,0.0000,0.0000,2.5603,3.7396,3.4261,0.0000,3.4615,0.0000,0.0000,0.0000,0.0000,-1.7342747537114e+03,-1.3509313789845e+03,2.8862957853170e+02,4.6794619738140e+01,1.4190260344492e+02,5.4898046e-01,4.0409743e-02,2.8331748e-03,5.5085140e-03,0.0000000e+00,4.6734157e-02,0.0000000e+00,9.3172554e-03,0.0000000e+00,0.0000000e+00,3.2065092e-02,1.7308780e-05,8.8874970e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1699465e-01,4.3368,6.4240157618120e+00,0.1656,-1.6083353671575e+02,-7.3481898513488e+01,6.5772175144798e+01,3.8782300690090e+01,1.9656214943611e+01,-1.8951082904272e+03,-1.4244132774980e+03, 3.5440175367649e+02, 8.5576920428229e+01, 1.6155881838854e+02, 4.5498616721856e-02,-3.9029323318383e-02, 5.3166924556504e-04, 4.5607300570153e-04, 6.0855919877533e-03,-8.0627460365547e-04, 1.3004896763363e-04, 1.7230070639901e-05
147,1054.00,1.000,-9.044,1.0330768602703e+02,2.2079,68.7320,0.5510,13.5424,0.8498,0.0000,2.4123,0.0000,0.7240,0.0000,0.0000,2.5603,3.7396,3.4261,0.0000,3.4625,0.0000,0.0000,0.0000,0.0000,-1.7340132014738e+03,-1.3510864088901e+03,2.8853316699969e+02,4.6790161128719e+01,1.4190048565365e+02,5.4894748e-01,4.0480320e-02,2.8264932e-03,5.5145161e-03,0.0000000e+00,4.6770956e-02,0.0000000e+00,9.3205873e-03,0.0000000e+00,0.0000000e+00,3.2066345e-02,1.7205720e-05,8.8764193e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1720329e-01,4.3429,6.4229764047508e+00,0.1658,-1.6074176093597e+02,-7.3489665347388e+01,6.5746728862670e+01,3.8736608678986e+01,1.9658266946740e+01,-1.8947549624097e+03,-1.4245760742375e+03, 3.5427989586236e+02, 8.5526769807705e+01, 1.6155875260039e+02, 4.5513464570594e-02,-3.8988980944473e-02, 5.3215460694850e-04, 4.5586874182358e-04, 6.0854443237111e-03,-8.0606859768898e-04, 1.3005820405213e-04, 1.7227309721621e-05
148,1053.00,1.000,-9.058,1.0330878822215e+02,2.2081,68.7313,0.5510,13.5422,0.8504,0.0000,2.4117,0.0000,0.7240,0.0000,0.0000,2.5603,3.7395,3.4261,0.0000,3.4635,0.0000,0.0000,0.0000,0.0000,-1.7337517724407e+03,-1.3512414593082e+03,2.8843668750326e+02,4.6785703616223e+01,1.4189835609236e+02,5.4891450e-01,4.0551131e-02,2.8198173e-03,5.5205422e-03,0.0000000e+00,4.6807802e-02,0.0000000e+00,9.3239258e-03,0.0000000e+00,0.0000000e+00,3.2067601e-02,1.7103117e-05,8.8653394e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1741256e-01,4.3491,6.4219357138252e+00,0.1660,-1.6064998787895e+02,-7.3497415801796e+01,6.5721258608091e+01,3.8690899987704e+01,1.9660345527781e+01,-1.8944017603197e+03,-1.4247388751100e+03, 3.5415794611136e+02, 8.5476603603927e+01, 1.6155870162014e+02, 4.5528359909672e-02,-3.8948624089841e-02, 5.3264119057229e-04, 4.5566415191597e-04, 6.0852951416903e-03,-8.0586260157158e-04, 1.3006740673619e-04, 1.7224548083790e-05
149,1052.00,1.000,-9.072,1.0330989200062e+02,2.2084,68.7306,0.5510,13.5421,0.8510,0.0000,2.4112,0.0000,0.7240,0.0000,0.0000,2.5602,3.7395,3.4260,0.0000,3.4644,0.0000,0.0000,0.0000,0.0000,-1.7334904666479e+03,-1.3513965302401e+03,2.8834013991458e+02,4.6781247198665e+01,1.4189621473294e+02,5.4888151e-01,4.0622178e-02,2.8131472e-03,5.5265923e-03,0.0000000e+00,4.6844697e-02,0.0000000e+00,9.3272708e-03,0.0000000e+00,0.0000000e+00,3.2068861e-02,1.7000969e-05,8.8542573e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1762247e-01,4.3553,6.4208936899012e+00,0.1661,-1.6055821761525e+02,-7.3505149904265e+01,6.5695764359234e+01,3.8645174592200e+01,1.9662450851048e+01,-1.8940486842632e+03,-1.4249016801444e+03, 3.5403590427382e+02, 8.5426421790865e+01, 1.6155866558399e+02, 4.5543302941758e-02,-3.8908252702522e-02, 5.3312900139085e-04, 4.5545923482286e-04, 6.0851444371901e-03,-8.0565661481957e-04, 1.3007657558484e-04, 1.7221785716789e-05
150,1051.00,1.000,-9.086,1.0331099736246e+02,2.2086,68.7298,0.5510,13.5419,0.8516,0.0000,2.4106,0.0000,0.7240,0.0000,0.0000,2.5602,3.7395,3.4260,0.0000,3.4654,0.0000,0.0000,0.0000,0.0000,-1.7332292841307e+03,-1.3515516216867e+03,2.8824352410528e+02,4.6776791874026e+01,1.4189406154713e+02,5.4884850e-01,4.0693460e-02,2.8064829e-03,5.5326667e-03,0.0000000e+00,4.6881639e-02,0.0000000e+00,9.3306223e-03,0.0000000e+00,0.0000000e+00,3.2070124e-02,1.6899274e-05,8.8431731e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1783302e-01,4.3614,6.4198503338723e+00,0.1663,-1.6046645021608e+02,-7.3512867682830e+01,6.5670246094352e+01,3.8599432468397e+01,1.9664583081981e+01,-1.8936957343468e+03,-1.4250644893696e+03, 3.5391377019963e+02, 8.5376224342423e+01, 1.6155864462911e+02, 4.5558293870583e-02,-3.8867866730251e-02, 5.3361804438505e-04, 4.5525398938188e-04, 6.0849922056735e-03,-8.0545063694629e-04, 1.3008571049637e-04, 1.7219022610944e-05
151,1050.00,1.000,-9.099,1.0331210430765e+02,2.2088,68.7291,0.5510,13.5418,0.8522,0.0000,2.4100,0.0000,0.7240,0.0000,0.0000,2.5602,3.7394,3.4259,0.0000,3.4664,0.0000,0.0000,0.0000,0.0000,-1.7329682249238e+03,-1.3517067336487e+03,2.8814683994641e+02,4.6772337640247e+01,1.4189189650654e+02,5.4881549e-01,4.0764980e-02,2.7998244e-03,5.5387653e-03,0.0000000e+00,4.6918629e-02,0.0000000e+00,9.3339805e-03,0.0000000e+00,0.0000000e+00,3.2071390e-02,1.6798033e-05,8.8320867e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1804421e-01,4.3676,6.4188056466700e+00,0.1665,-1.6037468575360e+02,-7.3520569166122e+01,6.5644703791880e+01,3.8553673592245e+01,1.9666742387204e+01,-1.8933429106774e+03,-1.4252273028149e+03, 3.5379154373829e+02, 8.5326011232492e+01, 1.6155863889374e+02, 4.5573332900997e-02,-3.8827466120514e-02, 5.3410832456262e-04, 4.5504841442451e-04, 6.0848384425546e-03,-8.0524466746076e-04, 1.3009481136813e-04, 1.7216258756498e-05
152,1049.00,1.000,-9.113,1.0331321283614e+02,2.2091,68.7284,0.5510,13.5416,0.8528,0.0000,2.4095,0.0000,0.7239,0.0000,0.0000,2.5602,3.7394,3.4259,0.0000,3.4674,0.0000,0.0000,0.0000,0.0000,-1.7327072890610e+03,-1.3518618661262e+03,2.8805008730840e+02,4.6767884495224e+01,1.4188971958260e+02,5.4878247e-01,4.0836737e-02,2.7931718e-03,5.5448884e-03,0.0000000e+00,4.6955668e-02,0.0000000e+00,9.3373452e-03,0.0000000e+00,0.0000000e+00,3.2072659e-02,1.6697244e-05,8.8209981e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1825605e-01,4.3738,6.4177596292602e+00,0.1667,-1.6028292430079e+02,-7.3528254383339e+01,6.5619137430400e+01,3.8507897939696e+01,1.9668928934506e+01,-1.8929902133618e+03,-1.4253901205096e+03, 3.5366922473880e+02, 8.5275782434921e+01, 1.6155864851711e+02, 4.5588420238956e-02,-3.8787050820526e-02, 5.3459984695827e-04, 4.5484250877589e-04, 6.0846831432027e-03,-8.0503870586812e-04, 1.3010387809660e-04, 1.7213494143622e-05
153,1048.00,1.000,-9.127,1.0331432294785e+02,2.2093,68.7276,0.5510,13.5415,0.8534,0.0000,2.4089,0.0000,0.7239,0.0000,0.0000,2.5601,3.7393,3.4259,0.0000,3.4683,0.0000,0.0000,0.0000,0.0000,-1.7324464765755e+03,-1.3520170191190e+03,2.8795326606098e+02,4.6763432436802e+01,1.4188753074662e+02,5.4874945e-01,4.0908734e-02,2.7865250e-03,5.5510360e-03,0.0000000e+00,4.6992754e-02,0.0000000e+00,9.3407166e-03,0.0000000e+00,0.0000000e+00,3.2073932e-02,1.6596906e-05,8.8099074e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1846854e-01,4.3800,6.4167122826561e+00,0.1668,-1.6019116593180e+02,-7.3535923364381e+01,6.5593546988771e+01,3.8462105486781e+01,1.9671142892907e+01,-1.8926376425073e+03,-1.4255529424834e+03, 3.5354681304975e+02, 8.5225537923583e+01, 1.6155867363953e+02, 4.5603556091588e-02,-3.8746620777301e-02, 5.3509261663420e-04, 4.5463627125526e-04, 6.0845263029274e-03,-8.0483275166799e-04, 1.3011291057709e-04, 1.7210728762387e-05
154,1047.00,1.000,-9.141,1.0331543464267e+02,2.2095,68.7269,0.5510,13.5413,0.8540,0.0000,2.4083,0.0000,0.7239,0.0000,0.0000,2.5601,3.7393,3.4258,0.0000,3.4693,0.0000,0.0000,0.0000,0.0000,-1.7321857874997e+03,-1.3521721926264e+03,2.8785637607341e+02,4.6758981462798e+01,1.4188532996975e+02,5.4871641e-01,4.0980972e-02,2.7798840e-03,5.5572082e-03,0.0000000e+00,4.7029889e-02,0.0000000e+00,9.3440947e-03,0.0000000e+00,0.0000000e+00,3.2075209e-02,1.6497016e-05,8.7988146e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1868168e-01,4.3863,6.4156636078943e+00,0.1670,-1.6009941072134e+02,-7.3543576139596e+01,6.5567932445882e+01,3.8416296209465e+01,1.9673384432572e+01,-1.8922851982211e+03,-1.4257157687660e+03, 3.5342430851930e+02, 8.5175277672263e+01, 1.6155871440232e+02, 4.5618740667087e-02,-3.8706175937510e-02, 5.3558663867958e-04, 4.5442970067492e-04, 6.0843679170065e-03,-8.0462680435762e-04, 1.3012190870426e-04, 1.7207962602817e-05
155,1046.00,1.000,-9.155,1.0331654792047e+02,2.2098,68.7261,0.5510,13.5412,0.8546,0.0000,2.4077,0.0000,0.7239,0.0000,0.0000,2.5601,3.7393,3.4258,0.0000,3.4703,0.0000,0.0000,0.0000,0.0000,-1.7319252218661e+03,-1.3523273866477e+03,2.8775941721442e+02,4.6754531571003e+01,1.4188311722304e+02,5.4868336e-01,4.1053450e-02,2.7732489e-03,5.5634052e-03,0.0000000e+00,4.7067071e-02,0.0000000e+00,9.3474794e-03,0.0000000e+00,0.0000000e+00,3.2076488e-02,1.6397575e-05,8.7877197e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1889547e-01,4.3925,6.4146136060400e+00,0.1672,-1.6000765874483e+02,-7.3551212739825e+01,6.5542293780701e+01,3.8370470083675e+01,1.9675653724861e+01,-1.8919328806109e+03,-1.4258785993875e+03, 3.5330171099512e+02, 8.5125001654678e+01, 1.6155877094790e+02, 4.5633974174739e-02,-3.8665716247502e-02, 5.3608191821082e-04, 4.5422279584035e-04, 6.0842079806811e-03,-8.0442086343133e-04, 1.3013087237205e-04, 1.7205195654879e-05
156,1045.00,1.000,-9.169,1.0331766278104e+02,2.2100,68.7254,0.5510,13.5411,0.8552,0.0000,2.4072,0.0000,0.7239,0.0000,0.0000,2.5601,3.7392,3.4258,0.0000,3.4713,0.0000,0.0000,0.0000,0.0000,-1.7316647797049e+03,-1.3524826011810e+03,2.8766238935166e+02,4.6750082759096e+01,1.4188089247726e+02,5.4865031e-01,4.1126172e-02,2.7666197e-03,5.5696270e-03,0.0000000e+00,4.7104302e-02,0.0000000e+00,9.3508708e-03,0.0000000e+00,0.0000000e+00,3.2077772e-02,1.6298581e-05,8.7766227e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1910992e-01,4.3987,6.4135622782421e+00,0.1673,-1.5991591007972e+02,-7.3558833197043e+01,6.5516630972840e+01,3.8324627085628e+01,1.9677950942489e+01,-1.8915806897846e+03,-1.4260414343781e+03, 3.5317902032450e+02, 8.5074709844723e+01, 1.6155884341975e+02, 4.5649256825199e-02,-3.8625241653623e-02, 5.3657846037344e-04, 4.5401555555254e-04, 6.0840464890883e-03,-8.0421492837297e-04, 1.3013980147243e-04, 1.7202427908355e-05
157,1044.00,1.000,-9.183,1.0331877922415e+02,2.2102,68.7247,0.5510,13.5409,0.8558,0.0000,2.4066,0.0000,0.7239,0.0000,0.0000,2.5600,3.7392,3.4257,0.0000,3.4723,0.0000,0.0000,0.0000,0.0000,-1.7314044610468e+03,-1.3526378362247e+03,2.8756529235251e+02,4.6745635024767e+01,1.4187865570313e+02,5.4861725e-01,4.1199137e-02,2.7599964e-03,5.5758737e-03,0.0000000e+00,4.7141580e-02,0.0000000e+00,9.3542689e-03,0.0000000e+00,0.0000000e+00,3.2079058e-02,1.6200033e-05,8.7655235e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1932502e-01,4.4050,6.4125096256491e+00,0.1675,-1.5982416480345e+02,-7.3566437543397e+01,6.5490944001695e+01,3.8278767191327e+01,1.9680276259282e+01,-1.8912286258502e+03,-1.4262042737681e+03, 3.5305623635420e+02, 8.5024402216094e+01, 1.6155893196241e+02, 4.5664588830086e-02,-3.8584752101726e-02, 5.3707627033974e-04, 4.5380797860431e-04, 6.0838834373626e-03,-8.0400899866738e-04, 1.3014869589726e-04, 1.7199659353037e-05
158,1043.00,1.000,-9.197,1.0331989724958e+02,2.2105,68.7239,0.5510,13.5408,0.8564,0.0000,2.4060,0.0000,0.7239,0.0000,0.0000,2.5600,3.7391,3.4257,0.0000,3.4732,0.0000,0.0000,0.0000,0.0000,-1.7311442659214e+03,-1.3527930917763e+03,2.8746812608368e+02,4.6741188365654e+01,1.4187640687120e+02,5.4858418e-01,4.1272346e-02,2.7533790e-03,5.5821456e-03,0.0000000e+00,4.7178907e-02,0.0000000e+00,9.3576737e-03,0.0000000e+00,0.0000000e+00,3.2080349e-02,1.6101929e-05,8.7544223e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1954079e-01,4.4112,6.4114556494567e+00,0.1677,-1.5973242299460e+02,-7.3574025811750e+01,6.5465232846922e+01,3.8232890376842e+01,1.9682629850337e+01,-1.8908766889160e+03,-1.4263671175881e+03, 3.5293335893060e+02, 8.4974078742496e+01, 1.6155903672154e+02, 4.5679970402215e-02,-3.8544247537432e-02, 5.3757535331031e-04, 4.5360006378223e-04, 6.0837188205797e-03,-8.0380307379398e-04, 1.3015755553725e-04, 1.7196889978618e-05
159,1042.00,1.000,-9.211,1.0332101685700e+02,2.2107,68.7232,0.5510,13.5406,0.8570,0.0000,2.4054,0.0000,0.7239,0.0000,0.0000,2.5600,3.7391,3.4257,0.0000,3.4742,0.0000,0.0000,0.0000,0.0000,-1.7308841943570e+03,-1.3529483678330e+03,2.8737089041097e+02,4.6736742779309e+01,1.4187414595179e+02,5.4855111e-01,4.1345801e-02,2.7467674e-03,5.5884426e-03,0.0000000e+00,4.7216282e-02,0.0000000e+00,9.3610853e-03,0.0000000e+00,0.0000000e+00,3.2081642e-02,1.6004269e-05,8.7433190e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1975722e-01,4.4175,6.4104003509260e+00,0.1679,-1.5964068473334e+02,-7.3581598035892e+01,6.5439497488630e+01,3.8186996618417e+01,1.9685011892075e+01,-1.8905248790904e+03,-1.4265299658689e+03, 3.5281038789960e+02, 8.4923739397726e+01, 1.6155915784387e+02, 4.5695401755703e-02,-3.8503727906243e-02, 5.3807571451483e-04, 4.5339180986740e-04, 6.0835526337335e-03,-8.0359715322434e-04, 1.3016638028157e-04, 1.7194119774648e-05
160,1041.00,1.000,-9.225,1.0332213804611e+02,2.2109,68.7224,0.5510,13.5405,0.8576,0.0000,2.4048,0.0000,0.7239,0.0000,0.0000,2.5599,3.7391,3.4256,0.0000,3.4752,0.0000,0.0000,0.0000,0.0000,-1.7306242463823e+03,-1.3531036643918e+03,2.8727358519992e+02,4.6732298263300e+01,1.4187187291518e+02,5.4851802e-01,4.1419504e-02,2.7401619e-03,5.5947650e-03,0.0000000e+00,4.7253705e-02,0.0000000e+00,9.3645037e-03,0.0000000e+00,0.0000000e+00,3.2082940e-02,1.5907051e-05,8.7322136e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1997431e-01,4.4238,6.4093437313176e+00,0.1680,-1.5954895009982e+02,-7.3589154249791e+01,6.5413737906703e+01,3.8141085892074e+01,1.9687422562065e+01,-1.8901731964821e+03,-1.4266928186416e+03, 3.5268732310663e+02, 8.4873384155374e+01, 1.6155929547725e+02, 4.5710883105637e-02,-3.8463193153147e-02, 5.3857735921023e-04, 4.5318321563253e-04, 6.0833848718160e-03,-8.0339123643104e-04, 1.3017517001926e-04, 1.7191348730691e-05
