Bulk Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O CO2 
58 3000.00 1229.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
59 3000.00 1226.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
60 3000.00 1223.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
61 3000.00 1220.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
62 3000.00 1217.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
63 3000.00 1214.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
64 3000.00 1211.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
65 3000.00 1208.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
66 3000.00 1205.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
67 3000.00 1202.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
68 3000.00 1199.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
69 3000.00 1196.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
70 3000.00 1193.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
71 3000.00 1190.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
72 3000.00 1187.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
73 3000.00 1184.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
74 3000.00 1181.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
75 3000.00 1178.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
76 3000.00 1175.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
77 3000.00 1172.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
78 3000.00 1169.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
79 3000.00 1166.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
80 3000.00 1163.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
81 3000.00 1160.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
82 3000.00 1157.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
83 3000.00 1154.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
84 3000.00 1151.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
85 3000.00 1148.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
86 3000.00 1145.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
87 3000.00 1142.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
88 3000.00 1139.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
89 3000.00 1136.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
90 3000.00 1133.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
91 3000.00 1130.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
92 3000.00 1127.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
93 3000.00 1124.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
94 3000.00 1121.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
95 3000.00 1118.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
96 3000.00 1115.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
97 3000.00 1112.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
98 3000.00 1113.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
99 3000.00 1114.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
100 3000.00 1115.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
101 3000.00 1114.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
102 3000.00 1114.10 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
103 3000.00 1114.20 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
104 3000.00 1114.30 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
105 3000.00 1114.20 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
106 3000.00 1119.20 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
107 3000.00 1114.30 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
108 3000.00 1119.30 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
109 3000.00 1114.40 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
110 3000.00 1119.40 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
111 3000.00 1114.50 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
112 3000.00 1119.50 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
113 3000.00 1114.60 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
114 3000.00 1119.60 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
115 3000.00 1114.70 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
116 3000.00 1119.70 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
117 3000.00 1114.80 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
118 3000.00 1119.80 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
119 3000.00 1114.90 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
120 3000.00 1119.90 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
121 3000.00 1115.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
122 3000.00 1120.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
123 3000.00 1115.10 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
124 3000.00 1120.10 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
125 3000.00 1115.20 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
126 3000.00 1120.20 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
127 3000.00 1115.30 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
128 3000.00 1120.30 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
129 3000.00 1115.40 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
130 3000.00 1120.40 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
131 3000.00 1115.50 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
132 3000.00 1120.50 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
133 3000.00 1115.60 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
134 3000.00 1114.35 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
135 3000.00 1109.36 99.968611 47.5946 1.92543 12.3945 1.38744 0 11.2427 0.235997 6.2099 0 0 10.6348 2.33187 0.231314 0.176998 5.59379 0.0406034
136 3000.00 1104.37 99.658842 47.7425 1.86099 12.414 1.32039 0 11.1562 0.23673 6.20076 0 0 10.6679 2.33912 0.232033 0.177548 5.61118 0.0407296
137 3000.00 1099.38 99.357887 47.8871 1.79785 12.4328 1.25534 0 11.0712 0.237447 6.19192 0 0 10.7002 2.34621 0.232736 0.178086 5.62818 0.0408529
138 3000.00 1094.39 99.071221 48.0257 1.73719 12.4508 1.19349 0 10.9895 0.238134 6.18356 0 0 10.7312 2.353 0.23341 0.178601 5.64446 0.0409711
139 3000.00 1089.39 98.797902 48.1585 1.67887 12.4679 1.13468 0 10.9109 0.238793 6.17564 0 0 10.7609 2.35951 0.234055 0.179095 5.66008 0.0410845
140 3000.00 1084.40 98.537071 48.286 1.62275 12.4843 1.07875 0 10.8351 0.239425 6.16813 0 0 10.7893 2.36575 0.234675 0.179569 5.67506 0.0411932
141 3000.00 1079.41 98.287947 48.4084 1.5687 12.4998 1.02553 0 10.762 0.240032 6.161 0 0 10.8167 2.37175 0.23527 0.180024 5.68945 0.0412977
142 3000.00 1074.42 98.049815 48.526 1.51661 12.5147 0.974893 0 10.6915 0.240615 6.15423 0 0 10.843 2.37751 0.235841 0.180461 5.70326 0.041398
143 3000.00 1069.43 97.822021 48.639 1.46638 12.5289 0.926699 0 10.6235 0.241176 6.14781 0 0 10.8682 2.38304 0.23639 0.180882 5.71654 0.0414944
144 3000.00 1064.44 97.603964 48.7476 1.4179 12.5425 0.880824 0 10.5578 0.241714 6.1417 0 0 10.8925 2.38837 0.236918 0.181286 5.72932 0.0415871
145 3000.00 1059.45 97.330495 48.8603 1.37146 12.5636 0.837085 0 10.4849 0.242229 6.11595 0 0 10.9229 2.39508 0.237584 0.181795 5.74541 0.0417039
146 3000.00 1054.46 96.191749 49.05 1.29629 12.6085 0.817949 0 10.4272 0.24372 5.93978 0 0 10.9141 2.42253 0.240397 0.183947 5.81343 0.0421976
147 3000.00 1049.47 94.566546 49.3071 1.17274 12.6338 0.803247 0 10.4117 0.246397 5.7412 0 0 10.8335 2.46238 0.244528 0.187109 5.91334 0.0429228
148 3000.00 1044.47 93.058644 49.5496 1.05947 12.6636 0.789034 0 10.3886 0.248879 5.54882 0 0 10.76 2.50061 0.24849 0.19014 6.00916 0.0436183
149 3000.00 1039.48 91.649308 49.7788 0.955487 12.6979 0.775099 0 10.3587 0.251196 5.36216 0 0 10.692 2.53747 0.252312 0.193064 6.10156 0.0442891
150 3000.00 1034.49 90.241903 50.0157 0.857586 12.7431 0.760835 0 10.3225 0.253518 5.17225 0 0 10.6289 2.57543 0.256247 0.196075 6.17779 0.039982
151 3000.00 1029.50 88.418025 50.1826 0.791672 12.845 0.736645 0 10.3399 0.257789 4.97091 0 0 10.466 2.62537 0.261532 0.20012 6.2862 0.036308
