Liquid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O 
83 5000.00 1164.65 73.600349 50.1177 2.52844 15.6329 1.41863 0 13.0583 0.33778 3.51514 0 0 8.80468 3.19819 0.330647 0.253335 0.670199
82 7000.00 1166.25 65.899601 50.3456 2.71587 16.3653 1.32166 0 13.3687 0.377252 2.49821 0 0 7.99469 3.46283 0.368769 0.282939 0.748516
88 1000.00 1164.50 99.800922 50.1354 2.03138 13.0752 1.46193 0 11.8533 0.249103 6.52228 0 0 11.1863 2.46104 0.244161 0.186828 0.494253
87 3000.00 1160.40 83.303816 50.0357 2.31532 14.7488 1.46047 0 12.6126 0.298435 4.69131 0 0 9.70752 2.903 0.292513 0.223826 0.592132
84 5000.00 1159.66 71.272803 50.1141 2.59398 15.544 1.4344 0 13.3076 0.348811 3.40385 0 0 8.58786 3.23261 0.340685 0.261608 0.692086
89 1000.00 1164.60 99.850682 50.136 2.03062 13.0706 1.46184 0 11.8509 0.248979 6.52714 0 0 11.1905 2.4599 0.244039 0.186734 0.494006
83 7000.00 1161.21 64.039266 50.3486 2.77624 16.2719 1.33087 0 13.5936 0.388211 2.40931 0 0 7.79959 3.48762 0.378595 0.291158 0.77026
88 3000.00 1155.39 80.974793 50.0346 2.36523 14.8044 1.46962 0 12.7901 0.307018 4.52255 0 0 9.49236 2.95217 0.300616 0.230264 0.609163
85 5000.00 1154.67 69.049409 50.106 2.66118 15.4537 1.45137 0 13.552 0.360043 3.29144 0 0 8.38065 3.26547 0.35086 0.270032 0.714371
90 1000.00 1164.70 99.900482 50.1366 2.02985 13.066 1.46176 0 11.8484 0.248855 6.53201 0 0 11.1947 2.45876 0.243918 0.186641 0.49376
84 7000.00 1156.17 62.251640 50.3472 2.83829 16.1778 1.34108 0 13.8141 0.399359 2.32002 0 0 7.61247 3.51076 0.388542 0.299519 0.792379
89 3000.00 1150.37 78.131803 50.0234 2.43503 14.7209 1.49187 0 13.0661 0.31819 4.39209 0 0 9.25072 2.99469 0.310897 0.238642 0.631329
91 1000.00 1164.80 99.950321 50.1372 2.02908 13.0614 1.46167 0 11.8459 0.248731 6.53688 0 0 11.1989 2.45762 0.243796 0.186548 0.493514
92 1000.00 1164.90 100.000000 50.1378 2.02832 13.0568 1.46158 0 11.8435 0.248607 6.54173 0 0 11.2031 2.45648 0.243675 0.186456 0.493269
90 3000.00 1145.36 75.436034 50.0078 2.50636 14.6357 1.51542 0 13.3365 0.329561 4.25983 0 0 9.01992 3.03574 0.321319 0.24717 0.65389
86 5000.00 1149.68 66.596516 50.0747 2.74892 15.3135 1.4798 0 13.7825 0.373304 3.14754 0 0 8.25138 3.29687 0.362718 0.279978 0.740682
85 7000.00 1151.13 60.203923 50.3156 2.92655 16.0297 1.36424 0 14.0185 0.412942 2.2031 0 0 7.50532 3.53067 0.400461 0.309707 0.81933
93 1000.00 1164.80 99.950321 50.1372 2.02908 13.0614 1.46167 0 11.8459 0.248731 6.53688 0 0 11.1989 2.45762 0.243796 0.186548 0.493514
94 1000.00 1165.20 100.000000 50.1378 2.02832 13.0568 1.46158 0 11.8435 0.248607 6.54173 0 0 11.2031 2.45648 0.243675 0.186456 0.493269
87 5000.00 1144.69 64.252383 50.0383 2.8397 15.1668 1.5099 0 14.0063 0.386923 3.00327 0 0 8.1361 3.32646 0.374827 0.290192 0.767705
91 3000.00 1140.35 72.536279 49.9732 2.59491 14.5064 1.54929 0 13.5938 0.342735 4.09118 0 0 8.86517 3.07691 0.333274 0.257051 0.68003
86 7000.00 1146.09 58.255945 50.2807 3.01635 15.8804 1.38797 0 14.2175 0.42675 2.0882 0 0 7.40454 3.54892 0.412512 0.320063 0.846727
95 1000.00 1164.90 100.000000 50.1378 2.02832 13.0568 1.46158 0 11.8435 0.248607 6.54173 0 0 11.2031 2.45648 0.243675 0.186456 0.493269
88 5000.00 1139.70 62.057681 50.0004 2.9303 15.0214 1.53986 0 14.2251 0.400607 2.86352 0 0 8.02322 3.35437 0.386937 0.300455 0.794855
96 1000.00 1165.00 100.000000 50.1378 2.02832 13.0568 1.46158 0 11.8435 0.248607 6.54173 0 0 11.2031 2.45648 0.243675 0.186456 0.493269
87 7000.00 1141.06 56.418952 50.2448 3.10593 15.7336 1.41139 0 14.4117 0.440645 1.97687 0 0 7.30506 3.56578 0.42458 0.330484 0.874296
92 3000.00 1135.34 69.743291 49.9321 2.6883 14.3646 1.58608 0 13.8426 0.356461 3.91692 0 0 8.73466 3.11659 0.345658 0.267346 0.707263
89 5000.00 1134.71 59.997796 49.9613 3.02067 14.8775 1.56968 0 14.4388 0.414361 2.72806 0 0 7.91249 3.3807 0.399053 0.310771 0.822145
97 1000.00 1160.00 97.601249 50.1115 2.06516 13.2796 1.46532 0 11.9604 0.254717 6.30601 0 0 10.9976 2.51261 0.249664 0.191038 0.505392
88 7000.00 1136.02 54.683300 50.2084 3.19505 15.5898 1.43439 0 14.601 0.454631 1.86889 0 0 7.20628 3.58143 0.436674 0.340974 0.902046
93 3000.00 1130.32 67.149151 49.8896 2.78137 14.2237 1.62278 0 14.0854 0.370232 3.74811 0 0 8.60715 3.15445 0.35803 0.277674 0.734587
98 1000.00 1155.00 95.277538 50.089 2.10159 13.5025 1.46841 0 12.0747 0.26093 6.07081 0 0 10.7898 2.56954 0.255753 0.195697 0.517718
90 5000.00 1129.72 58.059925 49.9212 3.11076 14.7352 1.59931 0 14.6476 0.428191 2.59668 0 0 7.80362 3.40557 0.411183 0.321143 0.849586
89 7000.00 1130.98 52.476501 50.3653 3.13439 15.439 1.43974 0 14.7659 0.469022 1.7382 0 0 7.09832 3.61356 0.453299 0.355313 0.93998
94 3000.00 1125.31 64.732431 49.8459 2.87412 14.0838 1.65937 0 14.3224 0.384054 3.58448 0 0 8.48245 3.19058 0.370396 0.28804 0.762012
99 1000.00 1150.00 93.070201 50.0709 2.1368 13.7212 1.4708 0 12.184 0.267118 5.84097 0 0 10.5839 2.62611 0.261818 0.200339 0.529996
91 5000.00 1124.73 56.232791 49.8804 3.20043 14.5948 1.6287 0 14.8515 0.442104 2.46914 0 0 7.69624 3.42911 0.423333 0.331578 0.877191
90 7000.00 1125.94 50.088246 50.6437 2.97985 15.2826 1.434 0 14.9081 0.483682 1.59734 0 0 6.98825 3.65544 0.472912 0.372254 0.984799
100 1000.00 1145.00 90.970599 50.0572 2.17077 13.9356 1.47249 0 12.2884 0.273283 5.61643 0 0 10.38 2.68232 0.267861 0.204962 0.542229
95 3000.00 1120.30 62.474627 49.8011 2.96653 13.9448 1.69584 0 14.5539 0.397933 3.4258 0 0 8.36035 3.22507 0.382762 0.29845 0.789551
92 5000.00 1119.74 54.272010 49.9157 3.22865 14.4572 1.65185 0 15.0447 0.456302 2.33206 0 0 7.58247 3.45953 0.437292 0.343558 0.908882
91 7000.00 1120.91 47.908758 50.9106 2.83482 15.1267 1.42912 0 15.0404 0.498412 1.46455 0 0 6.88307 3.69512 0.492394 0.389189 1.0296
101 1000.00 1140.00 87.804437 50.0438 2.23302 13.9245 1.49341 0 12.5456 0.283138 5.45795 0 0 10.1212 2.73373 0.277112 0.212353 0.561781
96 3000.00 1115.29 60.359669 49.7555 3.05857 13.807 1.73219 0 14.7798 0.411877 3.27182 0 0 8.24061 3.25802 0.395133 0.308908 0.817216
93 5000.00 1114.76 51.693522 50.2069 3.05293 14.3222 1.65471 0 15.2085 0.471224 2.15719 0 0 7.44744 3.51572 0.457375 0.360694 0.954218
102 1000.00 1135.00 84.511711 50.0268 2.30414 13.8478 1.52083 0 12.8435 0.294169 5.31794 0 0 9.85437 2.78216 0.287359 0.220627 0.583669
92 7000.00 1115.87 45.910049 51.167 2.69848 14.9714 1.42499 0 15.163 0.513231 1.33935 0 0 6.78248 3.7328 0.511766 0.406132 1.07442
97 3000.00 1110.27 58.373521 49.7091 3.15019 13.6703 1.76839 0 15.0003 0.425891 3.12231 0 0 8.12298 3.28954 0.407518 0.319418 0.845021
94 5000.00 1109.77 49.319626 50.5149 2.88773 14.1932 1.64442 0 15.3332 0.487195 1.99077 0 0 7.32096 3.57179 0.477632 0.378056 1.00015
103 1000.00 1130.00 81.418990 50.006 2.37614 13.7703 1.54937 0 13.1355 0.305343 5.17662 0 0 9.59794 2.82914 0.297703 0.229007 0.60584
93 7000.00 1110.83 44.068835 51.4141 2.57014 14.8167 1.42148 0 15.2759 0.528156 1.22129 0 0 6.68622 3.76864 0.531049 0.423101 1.11931
104 1000.00 1125.00 78.492790 49.981 2.44971 13.6911 1.57929 0 13.4217 0.316726 5.03255 0 0 9.3531 2.87489 0.308204 0.237545 0.628426
98 3000.00 1105.26 56.449162 49.685 3.23133 13.539 1.79877 0 15.2045 0.440383 2.9736 0 0 8.0062 3.32208 0.420318 0.330307 0.873828
95 5000.00 1104.78 46.745735 51.1378 2.70323 14.1329 1.49475 0 15.1599 0.514057 1.8177 0 0 7.22075 3.65173 0.50207 0.398872 1.05522
94 7000.00 1105.79 42.230544 51.7864 2.44648 14.6889 1.35382 0 15.2542 0.548288 1.10842 0 0 6.60639 3.81191 0.551981 0.441518 1.16804
105 1000.00 1120.00 75.688952 49.9507 2.52633 13.6082 1.61129 0 13.7017 0.328459 4.88264 0 0 9.12354 2.91975 0.318985 0.246345 0.651705
96 5000.00 1099.79 44.472326 51.7036 2.54043 14.0546 1.365 0 15.0101 0.540335 1.6607 0 0 7.12515 3.72393 0.525848 0.419262 1.10916
99 3000.00 1100.25 52.804033 50.4886 2.96745 13.5455 1.61686 0 14.9732 0.470811 2.71454 0 0 7.86337 3.43774 0.447767 0.353109 0.93415
95 7000.00 1100.75 40.433548 52.2482 2.32734 14.5767 1.24224 0 15.1323 0.572703 1.00236 0 0 6.53951 3.85932 0.574238 0.461141 1.21995
106 1000.00 1115.00 72.167164 49.8811 2.64305 13.4266 1.66707 0 13.9555 0.344488 4.63101 0 0 9.06898 2.97009 0.333518 0.258366 0.683509
97 5000.00 1094.80 42.441162 52.2249 2.39481 13.9629 1.25078 0 14.8764 0.566195 1.51713 0 0 7.03388 3.78982 0.549102 0.439327 1.16224
100 3000.00 1095.24 49.718505 51.1951 2.74526 13.5173 1.46406 0 14.7835 0.50003 2.48511 0 0 7.72947 3.54067 0.473975 0.375023 0.992123
96 7000.00 1095.72 38.790980 52.6812 2.21747 14.4574 1.14268 0 15.0194 0.596953 0.90443 0 0 6.47503 3.90255 0.596245 0.480667 1.27161
107 1000.00 1110.00 69.385743 49.8308 2.73812 13.2882 1.71066 0 14.2103 0.358298 4.44267 0 0 8.93921 3.01393 0.346032 0.268723 0.710908
98 5000.00 1089.81 40.609987 52.7097 2.2631 13.8609 1.14932 0 14.7546 0.591725 1.38509 0 0 6.94662 3.85034 0.571924 0.459137 1.21465
101 3000.00 1090.22 47.053061 51.8299 2.55344 13.4646 1.33292 0 14.6215 0.528356 2.27888 0 0 7.60322 3.63373 0.499231 0.396267 1.04832
97 7000.00 1090.68 37.281000 53.0904 2.11578 14.3329 1.05283 0 14.9121 0.621131 0.813818 0 0 6.41299 3.94217 0.618052 0.500136 1.32311
108 1000.00 1105.00 66.800334 49.7806 2.83231 13.1564 1.75362 0 14.4605 0.372165 4.25865 0 0 8.805 3.05697 0.358562 0.279124 0.738423
99 5000.00 1084.82 38.946653 53.1639 2.14298 13.7506 1.05853 0 14.6416 0.616997 1.26312 0 0 6.86313 3.90624 0.594386 0.478746 1.26652
102 3000.00 1085.21 44.715394 52.4089 2.38481 13.3934 1.21879 0 14.4796 0.555977 2.09162 0 0 7.48367 3.71879 0.523723 0.416983 1.10313
98 7000.00 1085.64 35.886300 53.4792 2.02121 14.2041 0.971354 0 14.8084 0.645271 0.729851 0 0 6.35331 3.97861 0.639695 0.519573 1.37453
109 1000.00 1100.00 64.392772 49.7297 2.92605 13.0254 1.79648 0 14.7044 0.38608 4.07998 0 0 8.67363 3.09841 0.37109 0.28956 0.766031
100 5000.00 1079.83 37.426048 53.5922 2.03269 13.6337 0.976782 0 14.5349 0.642065 1.15008 0 0 6.78319 3.95809 0.616545 0.498197 1.31798
103 3000.00 1080.20 42.640495 52.9431 2.23455 13.3081 1.11838 0 14.3523 0.583031 1.92031 0 0 7.37017 3.79714 0.547587 0.437274 1.15681
99 7000.00 1080.60 34.592633 53.8501 1.93295 14.0719 0.897148 0 14.7071 0.669403 0.651982 0 0 6.2959 4.01221 0.661208 0.539004 1.42594
110 1000.00 1095.00 62.144361 49.6782 3.01935 12.8951 1.83923 0 14.9423 0.400048 3.90643 0 0 8.54488 3.13834 0.383621 0.300036 0.793747
101 5000.00 1074.84 36.028145 53.9981 1.93089 13.5114 0.902793 0 14.4329 0.666977 1.04508 0 0 6.7066 4.00636 0.638451 0.517528 1.36912
104 3000.00 1075.19 40.780687 53.4402 2.09927 13.2116 1.02928 0 14.2359 0.609621 1.76268 0 0 7.26217 3.86974 0.570922 0.457215 1.20956
100 7000.00 1075.57 33.388120 54.2053 1.85031 13.9372 0.829314 0 14.6068 0.693552 0.579764 0 0 6.24065 4.04328 0.682618 0.558449 1.47738
111 1000.00 1090.00 59.702002 49.7514 3.05777 12.791 1.85108 0 15.114 0.416414 3.71447 0 0 8.41101 3.19084 0.398352 0.31231 0.826218
102 5000.00 1069.85 34.736701 54.3845 1.83653 13.3849 0.835526 0 14.3338 0.691774 0.947361 0 0 6.63321 4.05143 0.660142 0.536768 1.42002
105 3000.00 1070.17 39.099894 53.9062 1.97648 13.1061 0.949644 0 14.1276 0.635826 1.61701 0 0 7.15927 3.93734 0.593808 0.47687 1.26156
101 7000.00 1070.53 32.264545 54.5415 1.7708 13.7992 0.770194 0 14.5135 0.717329 0.51249 0 0 6.18669 4.07188 0.703911 0.577896 1.52883
112 1000.00 1085.00 55.542588 50.5844 2.77009 12.8295 1.67663 0 14.9047 0.447598 3.39573 0 0 8.23623 3.32684 0.426868 0.335698 0.888091
103 5000.00 1064.86 33.538356 54.7539 1.74875 13.2549 0.774127 0 14.2366 0.716492 0.85633 0 0 6.56283 4.09365 0.681656 0.555947 1.47076
106 3000.00 1065.16 37.570131 54.3456 1.8643 12.9934 0.878035 0 14.0253 0.661716 1.48192 0 0 7.06111 4.00054 0.616312 0.496287 1.31293
102 7000.00 1065.49 31.211895 54.864 1.69537 13.6596 0.716793 0 14.4213 0.741018 0.450077 0 0 6.13448 4.09842 0.72514 0.597386 1.58039
113 1000.00 1080.00 52.078108 51.3134 2.53111 12.8285 1.53002 0 14.7344 0.477374 3.11394 0 0 8.07372 3.44895 0.453949 0.358031 0.947171
104 5000.00 1059.87 32.421989 55.1082 1.66686 13.122 0.717888 0 14.1401 0.741162 0.771475 0 0 6.49531 4.13328 0.703024 0.57509 1.5214
107 3000.00 1060.15 36.169242 54.762 1.76127 12.8748 0.813308 0 13.9272 0.687345 1.35631 0 0 6.96737 4.05983 0.638488 0.515509 1.36378
103 7000.00 1060.45 30.184840 55.2179 1.62281 13.5257 0.668498 0 14.336 0.765514 0.391338 0 0 6.05049 4.12648 0.747216 0.588315 1.63292
114 1000.00 1075.00 49.126463 51.9651 2.32744 12.7991 1.40448 0 14.5907 0.506056 2.86118 0 0 7.92147 3.56019 0.479907 0.379542 1.00408
108 3000.00 1055.14 34.879390 55.1584 1.66624 12.7513 0.754534 0 13.832 0.712763 1.23927 0 0 6.87781 4.1156 0.660382 0.534572 1.41421
105 5000.00 1054.88 31.378254 55.4491 1.59028 12.9869 0.666211 0 14.0433 0.765816 0.692372 0 0 6.4305 4.17057 0.724276 0.594219 1.57201
104 7000.00 1055.42 29.214553 55.5669 1.55379 13.3921 0.62469 0 14.2509 0.790097 0.337123 0 0 5.96318 4.15328 0.769392 0.575116 1.68576
115 1000.00 1070.00 46.567915 52.5568 2.15058 12.7483 1.29543 0 14.4658 0.53386 2.6321 0 0 7.77809 3.66257 0.504954 0.400395 1.05925
109 3000.00 1050.12 33.686011 55.5372 1.57827 12.6238 0.700948 0 13.7386 0.738014 1.13004 0 0 6.79216 4.16823 0.682037 0.55351 1.46431
106 5000.00 1049.89 30.399224 55.7782 1.51853 12.85 0.618591 0 13.9455 0.790479 0.618659 0 0 6.36825 4.20576 0.745437 0.613356 1.62264
105 7000.00 1050.38 28.301841 55.9042 1.4882 13.2577 0.584889 0 14.1642 0.814629 0.287414 0 0 5.87843 4.17842 0.791528 0.562962 1.73883
116 1000.00 1065.00 44.319454 53.1004 1.99482 12.6811 1.19966 0 14.3546 0.560944 2.42285 0 0 7.64256 3.75751 0.529247 0.420708 1.11298
110 3000.00 1045.11 32.577065 55.9005 1.49659 12.493 0.651914 0 13.6458 0.763136 1.02798 0 0 6.71021 4.218 0.703489 0.572352 1.51416
107 5000.00 1044.90 29.478131 56.0967 1.45118 12.7118 0.574594 0 13.846 0.815179 0.550034 0 0 6.30839 4.23902 0.766533 0.632522 1.67334
106 7000.00 1045.34 27.440930 56.231 1.42576 13.1231 0.54871 0 14.0751 0.839126 0.242037 0 0 5.79599 4.20208 0.813649 0.551778 1.79216
117 1000.00 1060.00 42.255111 53.7299 1.85834 12.5936 1.12006 0 14.1411 0.57456 2.21646 0 0 7.52491 3.84536 0.553663 0.441262 1.16736
111 3000.00 1040.10 31.542501 56.2501 1.42057 12.3595 0.606896 0 13.5528 0.788167 0.932568 0 0 6.63174 4.26519 0.724772 0.591125 1.56382
108 5000.00 1039.91 28.609155 56.4058 1.38788 12.5726 0.533846 0 13.7441 0.839939 0.486235 0 0 6.25078 4.27054 0.787587 0.651734 1.72416
118 1000.00 1055.00 40.363967 54.3494 1.73852 12.4899 1.04979 0 13.9062 0.58528 2.02149 0 0 7.42424 3.92861 0.578107 0.461936 1.22205
107 7000.00 1040.30 26.626790 56.5484 1.36626 12.9884 0.515824 0 13.983 0.863605 0.200851 0 0 5.71558 4.22443 0.83578 0.5415 1.84581
112 3000.00 1035.09 30.436256 56.7452 1.35516 12.2182 0.572415 0 13.2812 0.792047 0.839106 0 0 6.57555 4.31474 0.748983 0.61261 1.62066
109 5000.00 1034.93 27.751366 56.7566 1.32785 12.4404 0.495586 0 13.6444 0.865902 0.426075 0 0 6.1582 4.30447 0.809625 0.639248 1.77608
119 1000.00 1050.00 38.642962 54.9521 1.63142 12.3762 0.986246 0 13.6626 0.594084 1.84152 0 0 7.33171 4.00747 0.602338 0.482509 1.27648
113 3000.00 1030.07 29.356681 57.2643 1.29788 12.0666 0.542444 0 12.9603 0.791633 0.749007 0 0 6.53868 4.36341 0.77425 0.635139 1.68026
108 7000.00 1035.26 25.854972 56.8573 1.30947 12.8541 0.485944 0 13.8874 0.888085 0.16374 0 0 5.63696 4.24563 0.857945 0.532075 1.89983
120 1000.00 1045.00 37.068443 55.5402 1.53516 12.2544 0.928427 0 13.4103 0.601162 1.67546 0 0 7.24629 4.0824 0.626388 0.503004 1.3307
110 5000.00 1029.94 26.936850 57.1056 1.2714 12.3082 0.460295 0 13.5346 0.890888 0.370768 0 0 6.0676 4.33697 0.831754 0.627199 1.82845
114 3000.00 1025.06 28.353638 57.7738 1.24483 11.9135 0.514158 0 12.6388 0.790529 0.666825 0 0 6.50315 4.40979 0.799364 0.657607 1.7397
121 1000.00 1040.00 35.621680 56.1153 1.44822 12.1256 0.875532 0 13.15 0.606693 1.52236 0 0 7.16708 4.15376 0.650276 0.523433 1.38474
109 7000.00 1030.23 25.121586 57.1585 1.25521 12.7204 0.458821 0 13.7877 0.912584 0.130611 0 0 5.55986 4.26582 0.88017 0.523455 1.95427
111 5000.00 1024.95 25.985124 57.6481 1.22661 12.1667 0.437305 0 13.1798 0.887468 0.318445 0 0 6.01161 4.37377 0.85918 0.617351 1.89403
115 3000.00 1020.05 27.419912 58.2735 1.1956 11.7592 0.487434 0 12.3176 0.788848 0.591963 0 0 6.46886 4.45393 0.82431 0.680001 1.79894
122 1000.00 1035.00 34.287519 56.6784 1.36939 11.9913 0.826907 0 12.8826 0.610851 1.38134 0 0 7.0933 4.22181 0.674012 0.5438 1.43862
116 3000.00 1015.04 26.549126 58.7634 1.14983 11.6039 0.46216 0 11.9976 0.78669 0.523855 0 0 6.43567 4.49589 0.849073 0.702304 1.85795
110 7000.00 1025.19 24.423164 57.4528 1.20331 12.5876 0.434236 0 13.6832 0.937121 0.101391 0 0 5.48402 4.28515 0.90248 0.515603 2.00919
112 5000.00 1019.96 25.102628 58.178 1.18482 12.0242 0.415265 0 12.8297 0.883973 0.271564 0 0 5.95689 4.40848 0.886366 0.608395 1.95932
123 1000.00 1030.00 33.053446 57.2302 1.29763 11.8521 0.782019 0 12.6091 0.613797 1.25157 0 0 7.02428 4.28677 0.697595 0.564103 1.49234
117 3000.00 1010.02 25.729710 59.254 1.10713 11.4493 0.438172 0 11.6799 0.784228 0.461839 0 0 6.39626 4.53655 0.873836 0.71846 1.91685
124 1000.00 1025.00 31.908943 57.7711 1.2321 11.7091 0.740423 0 12.3307 0.615681 1.13226 0 0 6.95943 4.3488 0.721023 0.584336 1.54586
113 5000.00 1014.97 24.282182 58.6966 1.14575 11.881 0.39416 0 12.4839 0.880297 0.229777 0 0 5.90309 4.44119 0.913314 0.600258 2.02431
111 7000.00 1020.15 23.642378 57.9034 1.15628 12.4606 0.419965 0 13.3908 0.935384 0.0778399 0 0 5.41941 4.30619 0.928837 0.509435 2.07456
118 3000.00 1005.01 24.938321 59.7812 1.06696 11.3009 0.415194 0 11.3664 0.781817 0.405088 0 0 6.32535 4.57877 0.899266 0.707348 1.97625
125 1000.00 1020.00 30.845036 58.3015 1.17206 11.5628 0.701747 0 12.0485 0.616642 1.02269 0 0 6.89826 4.40806 0.74429 0.604491 1.59918
114 5000.00 1009.98 23.518633 59.1952 1.1049 11.7366 0.380167 0 12.1554 0.875228 0.191973 0 0 5.84766 4.47192 0.939984 0.592609 2.08888
119 3000.00 1000.00 24.199102 60.2965 1.02949 11.1515 0.393439 0 11.0561 0.779091 0.353804 0 0 6.25668 4.61874 0.924439 0.697193 2.03527
112 7000.00 1015.11 22.858490 58.3891 1.11399 12.3256 0.411152 0 13.0377 0.928109 0.0570835 0 0 5.37352 4.32647 0.956949 0.504016 2.14474
126 1000.00 1015.00 29.853936 58.8215 1.11691 11.4138 0.665679 0 11.7635 0.616805 0.922133 0 0 6.84034 4.46466 0.767387 0.624559 1.65227
115 5000.00 1004.99 22.805750 59.6754 1.06212 11.5916 0.372808 0 11.8424 0.868917 0.157936 0 0 5.79042 4.50092 0.966405 0.585433 2.15309
127 1000.00 1010.00 28.928847 59.3314 1.0661 11.2626 0.631952 0 11.4767 0.616283 0.829938 0 0 6.78528 4.51872 0.790306 0.644532 1.70511
113 7000.00 1010.08 22.126723 58.8652 1.07326 12.1916 0.403212 0 12.6892 0.920918 0.0399909 0 0 5.32639 4.34562 0.984894 0.499167 2.21476
116 5000.00 1000.00 22.137765 60.146 1.02119 11.4469 0.366206 0 11.533 0.862534 0.128012 0 0 5.73356 4.52839 0.992616 0.578918 2.21704
128 1000.00 1005.00 28.063814 59.8312 1.01919 11.1097 0.600337 0 11.1892 0.615179 0.745476 0 0 6.73275 4.57033 0.81304 0.664399 1.75767
114 7000.00 1005.04 21.441641 59.3326 1.03398 12.0586 0.396076 0 12.3447 0.913825 0.0263216 0 0 5.27793 4.36372 1.01269 0.494858 2.28466
129 1000.00 1000.00 27.253568 60.3211 0.975763 10.9554 0.570635 0 10.9016 0.613581 0.66816 0 0 6.68248 4.61958 0.83558 0.684151 1.80992
115 7000.00 1000.00 20.719460 59.8673 0.991515 11.9783 0.390377 0 11.8841 0.905399 0.0212225 0 0 5.18288 4.40191 1.04458 0.492759 2.36348
