Bulk Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O CO2 
104 3000.00 1115.60 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
105 3000.00 1115.70 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
106 3000.00 1115.60 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
107 3000.00 1116.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
108 3000.00 1115.70 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
109 3000.00 1115.80 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
110 3000.00 1110.79 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
111 3000.00 1105.78 99.696602 47.7468 1.86247 12.4155 1.32222 0 11.1597 0.236752 6.20184 0 0 10.6689 2.33933 0.232054 0.177564 5.63694 0
112 3000.00 1100.77 99.394043 47.8921 1.79885 12.4346 1.25705 0 11.0743 0.237472 6.19291 0 0 10.7013 2.34645 0.23276 0.178104 5.6541 0
113 3000.00 1095.76 99.105893 48.0314 1.73775 12.4527 1.1951 0 10.9921 0.238163 6.18445 0 0 10.7324 2.35327 0.233437 0.178622 5.67054 0
114 3000.00 1090.75 98.831200 48.1649 1.67902 12.47 1.13618 0 10.9131 0.238825 6.17644 0 0 10.7623 2.35981 0.234086 0.179118 5.6863 0
115 3000.00 1085.73 98.569098 48.2929 1.62252 12.4865 1.08014 0 10.8369 0.23946 6.16884 0 0 10.7909 2.36609 0.234708 0.179595 5.70142 0
116 3000.00 1080.72 98.318800 48.4159 1.56812 12.5022 1.02682 0 10.7635 0.240069 6.16164 0 0 10.8184 2.37211 0.235306 0.180052 5.71594 0
117 3000.00 1075.71 98.079584 48.534 1.5157 12.5171 0.976091 0 10.6927 0.240655 6.1548 0 0 10.8447 2.3779 0.23588 0.180491 5.72988 0
118 3000.00 1070.70 97.850789 48.6474 1.46516 12.5315 0.927808 0 10.6244 0.241218 6.14831 0 0 10.8701 2.38346 0.236431 0.180913 5.74327 0
119 3000.00 1065.69 97.631809 48.7566 1.41641 12.5451 0.881849 0 10.5584 0.241759 6.14214 0 0 10.8945 2.3888 0.236962 0.181319 5.75616 0
120 3000.00 1060.68 97.422085 48.8615 1.36934 12.5582 0.838098 0 10.4947 0.242279 6.13628 0 0 10.9179 2.39395 0.237472 0.181709 5.76855 0
121 3000.00 1055.67 96.590689 49.032 1.3157 12.6214 0.803812 0 10.3881 0.243088 5.97647 0 0 10.9642 2.41425 0.239516 0.183273 5.8182 0
122 3000.00 1050.66 94.938769 49.2929 1.18992 12.6461 0.788948 0 10.3734 0.245806 5.77602 0 0 10.8829 2.45446 0.243683 0.186462 5.91944 0
123 3000.00 1045.65 93.408240 49.5387 1.07465 12.6754 0.774614 0 10.3508 0.248323 5.58191 0 0 10.8089 2.49299 0.247676 0.189517 6.01643 0
124 3000.00 1040.64 91.980163 49.7709 0.968884 12.7092 0.76061 0 10.3214 0.250669 5.39368 0 0 10.7408 2.5301 0.251522 0.19246 6.10984 0
